url,company,make,model,version,price,price_financed,fuel,year,kms,power,doors,shift,color,photos,is_professional,dealer,province,country,publish_date,insert_date
dea20adc0ed1a33403baf4eadbfcbacd,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase S,MERCEDES-BENZ Clase S MercedesAMG S 63 4M Coupe 2p.,96500,92500,Gasolina,2017,52600,585,2,Automático,775 Plata Iridio (metalizado),38,True,Nayper Motor S.A.,Lleida,Spain,2021-01-14 09:19:42,2021-01-15 00:00:00
4c2fde860d3009d23321e8d5fc3560ab,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Mondeo,FORD Mondeo 2.0 TDCi 140 Titanium 5p.,4000,,Diésel,2007,272000,140,5,Manual,Gris / Plata,9,False,c3f3bc94908f0af6972b1c3e55d1e21d,Albacete,Spain,2020-11-20 07:38:28,2021-01-15 00:00:00
a067bfd9900f050f2cb19c14783d3d5c,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf GOLF CABRIOLET 1.8 GLI/QUARTET 2p.,8990,,Gasolina,1992,109000,112,2,Manual,Violeta / Lila,54,True,Autos Navia,Asturias,Spain,2020-12-18 12:05:59,2021-01-15 00:00:00
f0f2213584259d76aed82936a95a4558,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,3008,PEUGEOT 3008 Sport Pack 2.0 HDI 150 FAP 5p.,6990,5990,Diésel,2009,213000,150,5,Manual,Negro,29,True,Flexicar Barcelona,Barcelona,Spain,2020-10-27 12:02:27,2021-01-15 00:00:00
b227ca4db24ea9a489affa60bbba59ea,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Crossland X,OPEL Crossland X 1.2 81kW Design Line 120 Aniversario SS 5p.,17900,16900,Gasolina,2019,5166,110,5,Manual,Blanco,21,True,Webycar,Barcelona,Spain,2021-01-04 16:44:36,2021-01-15 00:00:00
8ed07d447985b61f79754d391fcc782f,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,207,PEUGEOT 207 RC 1.6 THP 175 3p.,7000,,Gasolina,2008,129000,175,3,Manual,Gris / Plata,3,False,7f7b79d60a839f158b40d69bfc7e1c2e,Cantabria,Spain,2021-01-14 10:01:37,2021-01-15 00:00:00
034bb9dc4e812adb0dc684247a6f1ef8,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C2,CITROEN,3900,,Gasolina,2008,175000,,3,Manual,Rojo,0,False,0d06dd6fbd43b33fd530a6dad8c053b9,Asturias,Spain,2020-12-13 17:52:58,2021-01-15 00:00:00
4fd9df4b026bfee403fc2a70fd6a3645,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 7,BMW Serie 7 730d 4p.,6990,6990,Diésel,2004,185000,218,4,Automático,Gris / Plata,21,True,Autos Zamudio,Vizcaya,Spain,2020-11-13 15:37:50,2021-01-15 00:00:00
3c3769486be188ef5385a1c1ca98e132,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4 Spacetourer,CITROEN C4 Spacetourer BlueHDi 96KW 130CV Feel 5p.,21200,18800,Diésel,2019,500,130,5,Manual,Rojo (RUBÍ),17,True,Citroen Valgisa,Asturias,Spain,2021-01-13 13:40:24,2021-01-15 00:00:00
1da05f823171557480a21ccc182bb00b,9881bcdd5a0ad4733037b3fb25e69c3a,VOLVO,S60,VOLVO,1900,,Diésel,2003,382300,,5,Manual,Azul,0,False,262031397020fd8df478ec13b4b096c5,Ciudad Real,Spain,2020-11-11 08:25:41,2021-01-15 00:00:00
c7e6d14ec06f0fa1e077c7f99a908c65,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,EQC,MERCEDES-BENZ EQC EQC 400 4MATIC 5p.,87900,85900,Eléctrico,2020,10,408,5,Automático,Gris / Plata (Plata Hightech Metalizada),41,True,Auto Beltran,Barcelona,Spain,2021-01-05 12:06:40,2021-01-15 00:00:00
c36cb1df7ec8d695737cf6032081c2df,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Prius,TOYOTA Prius 1.8 Prius hibrido 5p.,20900,18900,Híbrido,2016,58475,122,5,Automático,Gris / Plata,54,True,Artal Automoción,Zaragoza,Spain,2021-01-13 09:57:02,2021-01-15 00:00:00
16a2bfcd45d1330de0303e9598f3728b,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Fiesta,FORD Fiesta 1.6 TDCi 95cv Trend 5p 5p.,9900,8500,Diésel,2014,57222,95,5,Manual,Blanco,20,True,Xaquin,A Coruña,Spain,2021-01-14 17:01:39,2021-01-15 00:00:00
40d7117850d1b11475d483bb3fc65273,9881bcdd5a0ad4733037b3fb25e69c3a,SKODA,Fabia,SKODA Fabia 1.0 MPI 55KW 75cv Ambition 5p.,10500,,Gasolina,2017,13000,75,5,Manual,Gris / Plata,9,True,ATM Granollers,Barcelona,Spain,2020-12-09 11:48:22,2021-01-15 00:00:00
0a5592079151fa94c5440b71aa0eb6eb,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Bravo,FIAT Bravo 1.9 Multijet 150 CV Sport 5p.,4900,,Diésel,2008,230000,150,5,Manual,Negro,6,False,287db0b554f45a8b38a346c384b3c198,Valencia,Spain,2020-11-13 18:08:24,2021-01-15 00:00:00
74e0d6a15441c2ad15cdd3e3c79b19dd,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf  5p.,2899,,Diésel,2004,250000,,5,Manual,Negro,9,False,0000a22248350eae338e386317808ba6,Vizcaya,Spain,2020-12-01 19:28:23,2021-01-15 00:00:00
63c3b3c545b7694290daf83ac3ac50a4,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC MercedesAMG GLC 43 4MATIC 5p.,88939,86820,Gasolina,2020,0,390,5,Automático,Gris / Plata (designo gris selenita),13,True,Cars Barcelona,Barcelona,Spain,2020-12-31 16:26:42,2021-01-15 00:00:00
bcf192299978cc6c5ec1f2ef9763008b,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Kuga,FORD Kuga 2.0 TDCi 2WD Titanium 5p.,7990,7990,Diésel,2009,220000,136,5,Automático,Beige,18,True,auto4x4,Ciudad Real,Spain,2021-01-13 13:09:49,2021-01-15 00:00:00
e5e8d9afda0c97801f693f722080159c,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,ALTEA,SEAT,3400,,Diésel,2005,141000,,5,Manual,Gris / Plata,8,False,098a50f333b9fc79b806dd51ed4ea859,Barcelona,Spain,2020-12-23 10:21:32,2021-01-15 00:00:00
a0894a82e7d03afae8addf32e2308006,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,León,SEAT Leon ST 1.5 EcoTSI 110kW 150CV SS FR Ed 5p.,16850,15350,Gasolina,2019,34000,150,5,Manual,Negro,10,True,"CITROEN Barbera,Manresa,Terrassa,Igualada,SBD...",Barcelona,Spain,2021-01-05 15:27:49,2021-01-15 00:00:00
51797675ad427bc06599be559a75ab49,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Aygo,TOYOTA Aygo 1.0 70 xplay 5p.,9490,8490,Gasolina,2020,6,72,5,Manual,Azul,11,True,Toyota Plus Ocasion - Novomotor Caceres,Cáceres,Spain,2020-12-16 13:03:52,2021-01-15 00:00:00
58954cff3ab16734da78a72d20a1aae1,9881bcdd5a0ad4733037b3fb25e69c3a,SKODA,Superb,SKODA Superb 2.0 TDI 110KW 150cv DSG Active 5p.,16500,14900,Diésel,2019,135000,150,5,Automático,Negro,36,True,Flexicar Aravaca,Madrid,Spain,2021-01-05 16:49:01,2021-01-15 00:00:00
f4371dadb735d74ca34abb015d6d72f0,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A3,AUDI A3 Sportback 1.4 TFSI etron S tro Ambition 5p.,18000,,Híbrido enchufable,2014,200000,204,5,Automático,Rojo,10,False,f4a1c8901a3d406f17af67144a3ec71a,Valencia,Spain,2020-11-21 23:51:07,2021-01-15 00:00:00
e767a390e20dc01f05e69f1827678faa,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Arosa,SEAT Arosa 1.0 STYLO 3p.,800,,Gasolina,1998,230000,50,3,Manual,Blanco,8,False,ba7c67da85547e39bfd38837f54bab31,Madrid,Spain,2020-12-07 14:32:24,2021-01-15 00:00:00
1a5992b01d8f24b3a9d0ecd75417ac04,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 1,BMW Serie 1 116i 5p.,17495,15995,Gasolina,2018,62847,109,5,Manual,Negro,53,True,VALENCIA-C,Castellón,Spain,2021-01-15 09:41:39,2021-01-15 00:00:00
2aa4d69e71d4f27a90556d8df7e1e17d,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW Serie 3 320d EfficientDynamics 4p.,16990,,Diésel,2015,90300,163,4,Manual,Negro,23,True,Llodio Autoak,Vizcaya,Spain,2021-01-13 18:03:39,2021-01-15 00:00:00
7b688435b3d9d5e5639464daf2e9536f,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A7,AUDI A7 Sportback 50 TDI 210kW quattro triptron. 5p.,53500,,Diésel,2019,11900,286,5,Automático,Blanco,54,True,M3 MADRID CARS,Madrid,Spain,2021-01-13 12:12:43,2021-01-15 00:00:00
fcd7657fcf33336b2d4fb3b6ffcfb902,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Ibiza,SEAT Ibiza 1.9 TDI 100 CV SIGNA 3p.,1200,,Diésel,2003,227000,100,3,Manual,Verde,8,False,d4469389d90ed823851936b573791c90,Zaragoza,Spain,2021-01-12 11:13:31,2021-01-15 00:00:00
21084e8694bf709c9a127248aa101485,9881bcdd5a0ad4733037b3fb25e69c3a,DS,DS 7 Crossback E-Tense,DS DS 7 Crossback ETense 1.6 ETense BE CHIC Auto 4WD 5p.,46950,44450,Híbrido enchufable,2019,4,300,5,Automático,Negro,9,True,DS Salón Vitoria Alava Lascaray,Álava,Spain,2021-01-01 10:07:15,2021-01-15 00:00:00
293f172dec1641638fe9143b0b34f1d7,9881bcdd5a0ad4733037b3fb25e69c3a,HONDA,Civic,HONDA Civic 2.2 iDTEC Sport 5p.,6800,,Diésel,2012,244000,150,5,Manual,Gris / Plata,7,False,647431b5ca55b04fdf3c2fce31ef1915,Madrid,Spain,2020-12-02 18:33:29,2021-01-15 00:00:00
c57cedf3f89ffc0e1a91911f583cd263,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A4,AUDI A4 Avant 2.0 TDI 110kW150CV S tron S line 5p.,25990,25980,Diésel,2017,104000,150,5,Automático,Gris / Plata (Daytona),24,True,Auto Elegant Vehiculos Exclusivos,Madrid,Spain,2021-01-05 18:40:41,2021-01-15 00:00:00
e8706fff6c815382c9efadfa94643bb3,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,X-TRAIL,NISSAN XTRAIL 1.6 dCi XTRONIC NCONNECTA 7 pl 5p.,14990,,Diésel,2016,159000,130,5,Automático,Negro (NEGRO DIAMANTE),45,True,MOTORCAT,Málaga,Spain,2021-01-10 18:37:14,2021-01-15 00:00:00
567499ccf7f7d862dd4ee08e100073ca,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Fiesta,FORD Fiesta 1.0 EcoBoost 70kW 95CV Active SS 5p 5p.,13900,,Gasolina,2020,2000,95,5,Manual,Blanco,10,False,0f651c0725be8193f1acfb5774964585,Huelva,Spain,2020-11-30 13:19:16,2021-01-15 00:00:00
10fe442250dd40d5169584b37cb2792f,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Multivan,VOLKSWAGEN,16800,,Diésel,2007,161000,,4,Manual,Azul,0,False,a6f30815a43f38ec6de95b9a9d74da37,Lugo,Spain,2020-11-12 18:47:48,2021-01-15 00:00:00
13bb5a2f8957daf81281efc8296b096e,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,JUKE,NISSAN JUKE 1.5 dCi ACENTA 4X2 5p.,10910,9920,Diésel,2016,80000,110,5,Manual,Gris / Plata (GRIS),16,True,HR Motor Barcelona,Barcelona,Spain,2021-01-04 17:26:41,2021-01-15 00:00:00
f8e6afcc9271e6f9ec1ce7e0ecc82313,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,500,FIAT 500 Star 1.0 6v GSE 52KW 70 CV 3p.,14390,12750,Gasolina,2020,300,70,3,Manual,Negro (NEGRO VESUVIO 2N / HYBRID),7,True,Quiero Comprar Un Coche SL,Madrid,Spain,2021-01-15 11:00:20,2021-01-15 00:00:00
96c72ce75b9f2b9d5eb231ae7d544cfc,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL Astra 1.6 CDTi SS 118kW 160CV GSi Line 5p.,14990,13490,Diésel,2017,95000,160,5,Manual,Azul (Oscuro),31,True,Outlet Cars Madrid S.L,Madrid,Spain,2021-01-14 13:15:42,2021-01-15 00:00:00
538634d19ea7ed1a6af4e00d39e9e4f3,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C-Elysée,CITROEN CElysee PureTech 60KW 82CV Shine 4p.,9890,8890,Gasolina,2018,13398,82,4,Manual,Gris / Plata,24,True,PSA Retail Barcelona - Sant Boi,Barcelona,Spain,2020-12-29 09:15:57,2021-01-15 00:00:00
a7ab4c11e5d2b4eb8ee98c60acb4fb4d,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Transit Courier,FORD Transit Courier Van 1.5 TDCi 56kW Ambiente,8600,8300,Diésel,2017,27000,75,3,Manual,Blanco,9,True,Automoviles Maxim,Tarragona,Spain,2021-01-09 09:33:36,2021-01-15 00:00:00
a7b8f6192094835c7daaa2351f48ff96,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Select Larga 4p.,37400,34600,Diésel,2019,21526,136,4,Automático,Gris / Plata (Plata Brillante),28,True,Concesur,Sevilla,Spain,2020-12-23 13:51:41,2021-01-15 00:00:00
cb5134b953d645f6709804da8463bcf0,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Mégane,RENAULT Megane Sport Tourer Bose Edition dCi 130 5p.,8700,,Diésel,2013,120776,130,5,Manual,Azul (*VIL*),36,True,Ocasion Plus,Madrid,Spain,2021-01-12 11:14:14,2021-01-15 00:00:00
1b18c8a926acc95d255a47be13710715,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Captur,RENAULT Captur Zen Energy dCi 66kW 90CV eco2 5p.,12900,,Diésel,2017,109800,90,5,Manual,Blanco,21,True,Automocion del Oeste,Badajoz,Spain,2020-12-29 09:50:39,2021-01-15 00:00:00
59f3e4de988335687f8b7411a29493fa,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C3,CITROEN C3 PureTech 81KW 110CV SS SHINE 5p.,14390,12890,Gasolina,2020,4825,110,5,Manual,Azul,26,True,PSA Retail Barcelona - Sant Boi,Barcelona,Spain,2020-12-29 09:15:50,2021-01-15 00:00:00
6f0b63c17bb0b37dfa4453c64ab89de5,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,Getz,HYUNDAI Getz 1.5 CRDi 88cv 5p.,1999,,Diésel,2005,199879,88,5,Manual,Azul,9,True,Ventadecoches2016,Toledo,Spain,2020-12-21 21:16:04,2021-01-15 00:00:00
21e7f86c8c221ceb03e7692c53be46fb,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,207,PEUGEOT,4000,,Diésel,2009,145094,,3,Manual,,9,False,6be6a48ade2e9427c04259f3fc021641,Valencia,Spain,2020-12-13 13:44:49,2021-01-15 00:00:00
08391b70f6f4a79c613df13c231eab78,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,500X,FIAT 500X Lounge 1.6 MultiJet 88kW 120CV 4x2 5p.,13900,12850,Diésel,2018,58000,120,5,Manual,Rojo,39,True,Elvira Motor,Granada,Spain,2020-12-31 10:39:47,2021-01-15 00:00:00
00dd992f9d735522fca9070817a5db6b,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Insignia,OPEL Insignia GS 1.5 Turbo XFT Innovation 5p.,27400,24900,Gasolina,2020,10,165,5,Manual,Rojo,24,True,Opel Turismotor Torrejon,Madrid,Spain,2021-01-11 13:51:41,2021-01-15 00:00:00
83336bdfd9bf6ce1fdbf56e7239ce544,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,208,PEUGEOT 208 PureTech 73kW 100CV GT Line 5p.,18395,16545,Gasolina,2020,1,100,5,Manual,Amarillo,30,True,VALENCIA-C,Castellón,Spain,2021-01-13 13:29:43,2021-01-15 00:00:00
6f698e69e01639077780e1c7d69470da,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,JUKE,NISSAN JUKE 1.5 dCi ACENTA 4X2 5p.,11500,,Diésel,2016,64703,110,5,Manual,Gris / Plata,9,False,177dacb14b34103960ec27ba29bd686b,Madrid,Spain,2020-12-03 10:03:31,2021-01-15 00:00:00
2d829bf9456fc830816170cf6bdfa122,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 200 CDI AMG Line 5p.,12900,,Diésel,2013,190000,136,5,Automático,Blanco,7,False,464e07afc9e46359fb480839150595c5,Cantabria,Spain,2020-11-29 18:35:57,2021-01-15 00:00:00
2db30f9671511037fca6ee9c67cb7e6c,9881bcdd5a0ad4733037b3fb25e69c3a,SUZUKI,Vitara,SUZUKI Vitara 1.6 VVT SPECIAL EDITION TORO 5p.,17900,17900,Gasolina,2018,39000,120,5,Manual,Blanco,33,True,B&C Motor Trend,Barcelona,Spain,2021-01-13 18:32:45,2021-01-15 00:00:00
6e500b2ba24737c42a2a5fa4030894f2,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A6 allroad quattro,AUDI A6 allroad quattro 3.0 TDI 204cv quattro S tronic 5p.,8000,,Diésel,2012,341000,204,5,Automático,Negro,10,False,63fb1088241b0acdd7987af0c1f4f7e6,Madrid,Spain,2020-11-26 18:29:26,2021-01-15 00:00:00
7b7a541b4b09aa7f96a0efe88b8e2e53,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Captur,RENAULT Captur Zen TCe 66kW 90CV 5p.,16695,15695,Gasolina,2020,1,90,5,Manual,Rojo (deseo),16,True,Talleres Blas Serna,Alicante,Spain,2021-01-11 17:18:53,2021-01-15 00:00:00
563b0f0958f08ce2c170aeb750c507bf,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,X5,BMW X5 xDRIVE30d 5p.,17900,,Diésel,2010,74800,235,5,Automático,Negro,19,True,Roha,Madrid,Spain,2021-01-05 11:53:05,2021-01-15 00:00:00
1c0b9d1042ece63e25a95d1204e4602c,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4,CITROEN C4 PureTech 130 SS 6v Feel 5p.,20500,18200,Gasolina,2020,0,130,5,Manual,Marrón (CARAMEL BROWN),8,True,Drivim Lleida,Lleida,Spain,2020-12-21 17:31:19,2021-01-15 00:00:00
b96eb5b9f2e3fc68bbd65819abfd4686,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,406,PEUGEOT 406  4p.,1300,,Diésel,2002,180000,,4,Manual,Gris / Plata,1,False,b82eaf5654cd48f87e32698b799563d0,Jaén,Spain,2020-12-07 20:19:14,2021-01-15 00:00:00
cbaec669148d4dcf9314530f0d1be0db,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Ibiza,SEAT Ibiza  3p.,1600,,Diésel,2004,294000,,3,Manual,Gris / Plata,4,False,d68e896f43f0f046c18419e40e11dedd,Álava,Spain,2020-11-26 08:30:48,2021-01-15 00:00:00
10473b896e3fb82cf1643c725a6c1351,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,ALTEA,SEAT ALTEA 1.6 HOT 5p.,2000,,Gasolina,2005,280000,102,5,Manual,Gris / Plata,19,False,26a74e666c85e55bcc759e48cdbaafec,Girona,Spain,2021-01-14 10:33:26,2021-01-15 00:00:00
fd39d170646f7cac4eeb45f6bd76aef7,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL,2000,,Diésel,2007,230000,,3,Manual,Negro,0,False,4fb845c67d91bcb3178498fc6fe1fedc,Málaga,Spain,2020-11-22 22:50:59,2021-01-15 00:00:00
bda2699197c39550837df996a3e3b7af,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 4,BMW Serie 4 420i Auto. 2p.,36299,33399,Gasolina,2018,34300,184,2,Automático,X10 Tansanitblau (metalizado),18,True,DriveOn,Sevilla,Spain,2021-01-14 19:08:52,2021-01-15 00:00:00
60ed876e4b6dc4d4607d483df90b6c8e,9881bcdd5a0ad4733037b3fb25e69c3a,SUZUKI,Ignis,SUZUKI Ignis 1.2 GLE Mild Hybrid 5p.,14700,13700,Gasolina,2021,1,83,5,Manual,Blanco,11,True,Agrisa,La Rioja,Spain,2021-01-14 10:29:07,2021-01-15 00:00:00
71fcc50c722ae87cacf039e6547a596a,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf Variant 1.6 TDI 105cv DPF Advance 5p.,8000,,Diésel,2012,133772,105,5,Manual,Azul,13,False,059273779b2ffa92e46e85c25c2dc34b,Málaga,Spain,2020-12-03 10:08:55,2021-01-15 00:00:00
43bd71d2ab50b149c368aca383b175dc,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf  5p.,2200,,Diésel,1999,238000,,5,Manual,Verde,0,False,c96041081de85714712a79319cb2be5f,Alicante,Spain,2020-11-20 12:55:37,2021-01-15 00:00:00
edbc999e5f47b5c69e349d74ab16fde7,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase SL,MERCEDES-BENZ Clase SL SL 500 2p.,12950,,Gasolina,2003,129000,306,2,Automático,Negro,30,True,Autofesa,Madrid,Spain,2020-11-10 11:04:01,2021-01-15 00:00:00
a9e2b690d2b82d7818f91e5846cbd5dd,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Captur,RENAULT Captur Zen Energy TCe 66kW 90CV 18 5p.,13900,,Gasolina,2018,40000,90,5,Manual,Gris / Plata,20,True,Rodosa,Pontevedra,Spain,2020-12-19 19:51:15,2021-01-15 00:00:00
c8703afe29d9c2341ee1dd34fc9062e7,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf 1.4 80cv Edition 5p.,8300,8300,Gasolina,2011,51996,80,5,Manual,Negro (*ALZ*),25,True,Ocasion Plus,Valencia,Spain,2021-01-02 12:40:45,2021-01-15 00:00:00
4d8eee97773d4f439dda1834a22afcf4,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,JUKE,NISSAN JUKE dCi EU6 81 kW 110 CV 6MT TEKNA 5p.,11700,,Diésel,2017,64000,110,5,Manual,Blanco,5,False,53ddd17d8993e1021cab33107ac88a5e,Albacete,Spain,2020-12-23 17:32:46,2021-01-15 00:00:00
8b220453b3f6adbb5f63a32ba0fd9a35,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A3,AUDI A3 Sportback 1.9 TDI Ambition 5p.,7500,,Diésel,2009,229000,105,5,Manual,Negro,12,False,cb8c6233a88f1dc1cc2626a029edf118,Valencia,Spain,2020-11-18 12:20:36,2021-01-15 00:00:00
c5e864205ccaa8d45a621b6d57aa148d,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Passat,VOLKSWAGEN Passat  5p.,7500,,Diésel,2009,260000,,5,Manual,Gris / Plata,9,False,e79aa6a789c74686faab1ecf4b578d5d,Badajoz,Spain,2020-12-28 13:44:40,2021-01-15 00:00:00
f2a705a586b9091b0944aa9bbe60772c,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf Business  Navi 1.6 TDI BMT 5p.,13500,12500,Diésel,2016,165097,110,5,Manual,Gris / Plata,31,True,Grupo Maven e Hijos,Badajoz,Spain,2021-01-07 11:33:25,2021-01-15 00:00:00
2808d68c8f0430666182f674dda406c1,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Corolla Verso,TOYOTA Corolla Verso 2.2 D4D 177 CV Sport 5p.,6490,,Diésel,2008,120000,177,5,Manual,Gris / Plata (Champagne),27,True,NGS MOTOR,Valencia,Spain,2021-01-14 12:44:42,2021-01-15 00:00:00
03b0808d826f0adf3ccd6f524ae97a8e,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Doblò,FIAT Doblo Panorama Easy 1.6 Multijet 90cv E5 5p.,6800,6850,Diésel,2016,230000,90,5,Manual,Azul,7,True,Best Value Partners,Valencia,Spain,2020-12-23 13:30:16,2021-01-15 00:00:00
733632c9d2f6e46af3e52669d7300a3c,9881bcdd5a0ad4733037b3fb25e69c3a,PORSCHE,Cayenne,PORSCHE Cayenne 3.0 TD Tiptronic 5p.,27990,27990,Diésel,2010,215000,240,5,Automático,Negro,53,True,SM Motor,Zaragoza,Spain,2020-12-17 16:04:40,2021-01-15 00:00:00
cb0380992b4a86477750ef4830a0dfd2,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase CLS,MERCEDES-BENZ Clase CLS CLS 350 CDI Shooting Brake 5p.,36590,32690,Diésel,2013,34107,265,5,Automático,Gris / Plata,50,True,Automoviles Alhambra,Madrid,Spain,2021-01-13 12:47:43,2021-01-15 00:00:00
ebd324038c998acacc2b561cd3109b27,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4 Picasso,CITROEN C4 Picasso 1.6 HDi Millenium 5p.,5800,5500,Diésel,2011,209000,112,5,Manual,Gris / Plata,29,True,UBECARS SL,Jaén,Spain,2020-12-24 09:41:44,2021-01-15 00:00:00
cb280b64db9153eb98154e097ebe0ba8,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Zoe,RENAULT Zoe Limited 40 R110 18 5p.,14200,12995,Eléctrico,2018,53173,108,5,Automático,Blanco,33,True,Yamovil,Madrid,Spain,2020-12-20 17:13:39,2021-01-15 00:00:00
2a18edda5f2793f2bc209cf6d05d7539,9881bcdd5a0ad4733037b3fb25e69c3a,PORSCHE,Macan,PORSCHE Macan Turbo 5p.,49900,46900,Gasolina,2015,98000,400,5,Automático,Negro,54,True,RIVERCARS MOTOR,Madrid,Spain,2021-01-04 17:57:40,2021-01-15 00:00:00
f490642d9205947f0182af35ae08a62e,9881bcdd5a0ad4733037b3fb25e69c3a,HONDA,Civic,HONDA Civic 1.5 IVTEC TURBO SPORT PLUS 5p.,26890,25890,Gasolina,2020,23000,182,5,Manual,Azul (AZUL DEPORTIVO MET),32,True,Ibertecno,Barcelona,Spain,2020-12-21 13:39:00,2021-01-15 00:00:00
8bc58ce88810ef2fd8fd3200be36a445,9881bcdd5a0ad4733037b3fb25e69c3a,MINI,CLUBMAN,MINI CLUBMAN ONE D 5p.,14840,13490,Diésel,2016,70428,116,5,Manual,Negro,45,True,Automoviles Alhambra,Madrid,Spain,2020-12-30 16:53:52,2021-01-15 00:00:00
e8f5f9ce16c372fd424fe115049e6ac4,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A4,AUDI A4 Avant 2.0 TDI 143cv multitronic 5p.,13995,,Diésel,2013,110000,143,5,Automático,Negro,16,False,463156bac3b387db474b07bcd9383c34,Madrid,Spain,2021-01-07 17:59:25,2021-01-15 00:00:00
